"","X","Name","Location","Year","Kilometers_Driven","Owner_Type","Mileage","Engine","Power","Seats","New_Price","Price","Fuel_TypeDiesel","Fuel_TypePetrol","TransmissionAutomatic","TransmissionManual","Age","Annual_Value_Loss"
"4884",5033,"Mahindra Logan Petrol 1.4 GLE","Mumbai",2010,93000,"First",15.7,1390,75,5,20.9168341708543,1.5,0,1,0,1,14,1.38691672648959
"4885",5034,"Honda City ZX GXi","Mumbai",2006,44000,"First",17.7,1497,78,5,20.9168341708543,1.55,0,1,0,1,18,1.07593523171413
"4886",5035,"Ford Figo Petrol EXI","Bangalore",2010,78400,"Second",15.6,1196,70,5,20.9168341708543,2.75,0,1,0,1,14,1.29763101220388
"4887",5036,"Renault Duster Petrol RxL","Mumbai",2014,71300,"First",13.06,1598,102.53,5,20.9168341708543,4.25,0,1,0,1,10,1.66668341708543
"4888",5037,"Hyundai i10 Sportz 1.2","Kolkata",2015,18000,"First",20.36,1197,78.9,5,20.9168341708543,2.85,0,1,0,1,9,2.00742601898381
"4889",5038,"Land Rover Discovery Sport TD4 HSE 7S","Coimbatore",2019,24013,"First",12.81,1999,148.31,7,69.22,56.14,1,0,1,0,5,2.616
"4890",5039,"Audi Q5 2008-2012 2.0 TFSI Quattro","Ahmedabad",2009,99100,"Second",9.74,1984,208,5,20.9168341708543,10,0,1,1,0,15,0.727788944723618
"4891",5040,"Maruti Versa DX2 BS II","Mumbai",2003,62000,"Second",11.3,1298,83.1,8,20.9168341708543,1.25,0,1,0,1,21,0.936515912897823
"4892",5041,"Maruti Swift Dzire ZDI","Kolkata",2017,14000,"First",26.59,1248,74,5,20.9168341708543,7.5,1,0,0,1,7,1.91669059583632
"4893",5042,"Audi A4 2.0 TDI Premium Sport Limited Edition","Coimbatore",2015,44811,"First",17.11,1968,174.33,5,20.9168341708543,25.81,1,0,1,0,9,-0.543685092127303
"4894",5043,"Volkswagen Polo 1.2 MPI Comfortline","Ahmedabad",2014,44000,"First",16.47,1198,74,5,20.9168341708543,4.3,0,1,0,1,10,1.66168341708543
"4895",5044,"Toyota Fortuner 3.0 Diesel","Chennai",2010,136000,"Second",11.5,2982,171,7,20.9168341708543,11,1,0,0,1,14,0.708345297918162
"4896",5045,"Toyota Fortuner 3.0 Diesel","Jaipur",2010,144113,"Second",11.5,2982,171,7,20.9168341708543,11.75,1,0,0,1,14,0.654773869346734
"4897",5046,"Honda Accord 2.4 MT","Coimbatore",2012,94989,"First",12.8,2354,177.6,5,20.9168341708543,6.58,0,1,0,1,12,1.19473618090452
"4898",5047,"Maruti Swift ZDi","Chennai",2012,58133,"First",22.9,1248,74,5,20.9168341708543,4.8,1,0,0,1,12,1.34306951423786
"4899",5048,"Skoda Fabia 1.2 MPI Classic","Pune",2008,61000,"Second",17.5,1198,70,5,20.9168341708543,1.65,0,1,0,1,16,1.20417713567839
"4900",5049,"Jeep Compass 2.0 Sport","Kolkata",2017,27000,"First",17.1,1956,170,5,18.45,15,1,0,0,1,7,0.492857142857143
"4901",5050,"Tata Nano Twist XT","Ahmedabad",2014,18050,"Second",25.4,624,37.5,4,20.9168341708543,1,0,1,0,1,10,1.99168341708543
"4902",5051,"Ford Fiesta 1.6 ZXi ABS","Hyderabad",2007,145277,"First",15.3,1596,101,5,20.9168341708543,1.65,0,1,0,1,17,1.13334318652084
"4903",5052,"Maruti Celerio ZDi","Ahmedabad",2015,42000,"First",27.62,793,47,5,20.9168341708543,3.6,1,0,0,1,9,1.92409268565047
"4904",5053,"Toyota Fortuner 3.0 Diesel","Delhi",2011,86000,"First",11.5,2982,171,7,20.9168341708543,11.5,1,0,0,1,13,0.724371859296483
"4905",5054,"Maruti Celerio ZDi","Ahmedabad",2015,42150,"First",27.62,793,47,5,20.9168341708543,3.6,1,0,0,1,9,1.92409268565047
"4906",5055,"Hyundai EON Era Plus","Pune",2015,30158,"First",21.1,814,55.2,5,20.9168341708543,3.05,0,1,0,1,9,1.98520379676159
"4907",5056,"Ford Fiesta Diesel Trend","Bangalore",2011,47000,"Second",23.5,1498,90,5,20.9168341708543,6,1,0,0,1,13,1.14744878237341
"4908",5057,"Volkswagen Polo 1.2 MPI Comfortline","Ahmedabad",2013,39000,"First",16.47,1198,74,5,20.9168341708543,3.75,0,1,0,1,11,1.56062128825948
"4909",5058,"Volkswagen Polo 1.2 MPI Comfortline","Coimbatore",2016,32125,"First",16.2,1199,74,5,20.9168341708543,6.17,0,1,0,1,8,1.84335427135678
"4910",5059,"Maruti Vitara Brezza ZDi","Coimbatore",2017,58829,"First",24.3,1248,88.5,5,9.89,9.05,1,0,0,1,7,0.12
"4911",5060,"Honda Brio S MT","Coimbatore",2013,67559,"First",19.4,1198,86.8,5,20.9168341708543,4.05,0,1,0,1,11,1.53334856098675
"4912",5061,"Maruti Swift Dzire VXi","Pune",2013,55000,"First",17.5,1298,85.8,5,20.9168341708543,4.25,0,1,0,1,11,1.51516674280493
"4913",5062,"Maruti Celerio LXI MT","Kolkata",2018,30000,"First",23.1,998,67.04,5,4.87,3.75,0,1,0,1,6,0.186666666666667
"4914",5063,"Hyundai Creta 1.6 SX Plus Petrol Automatic","Mumbai",2016,28000,"First",13,1591,121.3,5,20.9168341708543,11.85,0,1,1,0,8,1.13335427135678
"4915",5064,"Ford Ecosport 1.5 DV5 MT Titanium","Kochi",2016,31826,"First",22.7,1498,89.84,5,20.9168341708543,8.24,1,0,0,1,8,1.58460427135678
"4916",5066,"Honda CR-V RVi MT","Jaipur",2008,100009,"Second",13.1,1997,141.1,5,20.9168341708543,6.5,0,1,0,1,16,0.901052135678392
"4917",5067,"Land Rover Discovery Sport SD4 HSE Luxury 7S","Coimbatore",2019,17201,"First",12.51,2179,187.7,7,20.9168341708543,58.91,1,0,1,0,5,-7.59863316582914
"4918",5068,"Mahindra XUV500 W8 2WD","Delhi",2014,74345,"First",15.1,2179,140,7,20.9168341708543,8,1,0,0,1,10,1.29168341708543
"4919",5069,"Volkswagen Polo 1.2 MPI Highline","Kochi",2015,58134,"First",16.47,1198,74,5,20.9168341708543,4.64,0,1,0,1,9,1.80853713009492
"4920",5070,"Hyundai i10 Magna AT","Kochi",2010,30566,"First",19.2,1197,80,5,20.9168341708543,3.32,0,1,1,0,14,1.25691672648959
"4921",5071,"Hyundai i10 Magna 1.2","Chennai",2012,55231,"Second",20.36,1197,78.9,5,20.9168341708543,2.78,0,1,0,1,12,1.51140284757119
"4922",5072,"Chevrolet Cruze LTZ AT","Kochi",2016,67774,"First",14.81,1998,163.7,5,20.9168341708543,8.95,1,0,1,0,8,1.49585427135678
"4923",5073,"Mercedes-Benz E-Class E 200 CGI","Mumbai",2013,50319,"First",12,1991,181.03,5,20.9168341708543,21.95,0,1,1,0,11,-0.0939241662859751
"4924",5074,"Hyundai Sonata 2.4 GDI","Ahmedabad",2013,45000,"First",11.7,2359,134,5,20.9168341708543,7.9,0,1,0,1,11,1.18334856098675
"4925",5075,"Mercedes-Benz New C-Class C 200 Kompressor Elegance AT","Kolkata",2007,43627,"First",11.74,1796,186,5,20.9168341708543,29,0,1,1,0,17,-0.475480342890925
"4926",5076,"Volkswagen Polo Diesel Trendline 1.2L","Kolkata",2013,45000,"First",22.07,1199,73.9,5,20.9168341708543,3.25,1,0,0,1,11,1.60607583371402
"4927",5077,"Honda City i VTEC SV","Mumbai",2014,10500,"First",17.4,1497,117.3,5,20.9168341708543,5.9,0,1,0,1,10,1.50168341708543
"4928",5078,"Maruti Vitara Brezza ZDi","Coimbatore",2017,21789,"First",24.3,1248,88.5,5,11,9.88,1,0,0,1,7,0.16
"4929",5079,"Hyundai Elite i20 Asta Option","Coimbatore",2019,21134,"First",18.6,1197,81.86,5,9.78,8.78,0,1,0,1,5,0.2
"4930",5080,"Tata New Safari Dicor EX 4X2","Kolkata",2011,90000,"Second",13.93,2179,138.1,7,20.9168341708543,2.75,1,0,0,1,13,1.39744878237341
"4931",5081,"Nissan Sunny 2011-2014 Diesel XL","Kochi",2014,51553,"First",21.64,1461,84.8,5,20.9168341708543,5.98,1,0,0,1,10,1.49368341708543
"4932",5082,"BMW 3 Series 330 Ci Convertible","Delhi",2011,31000,"First",10.9,2497,215,5,20.9168341708543,31,0,1,1,0,13,-0.775628140703517
"4933",5083,"Toyota Corolla 1.8 J","Delhi",2011,67422,"Second",14.53,1798,138,5,20.9168341708543,3.55,0,1,0,1,13,1.33591032083494
"4934",5084,"Hyundai Verna 1.6 SX","Kochi",2015,60519,"First",22.32,1582,126.32,5,20.9168341708543,6.24,1,0,0,1,9,1.63075935231714
"4935",5085,"Maruti Swift Dzire VDi","Kolkata",2009,34000,"First",19.3,1248,73.9,5,20.9168341708543,2.19,1,0,0,1,15,1.24845561139028
"4936",5086,"Maruti Dzire VDI","Hyderabad",2013,68434,"First",28.4,1248,73.75,5,9.14,5.5,1,0,0,1,11,0.330909090909091
"4937",5087,"Maruti Alto K10 VXI","Pune",2014,17000,"First",24.07,998,67.1,5,4.48,2.1,0,1,0,1,10,0.238
"4938",5088,"Jaguar XJ 5.0 L V8 Supercharged","Coimbatore",2011,43686,"First",10.5,5000,503,4,20.9168341708543,50.66,0,1,1,0,13,-2.28793583301121
"4939",5089,"Mercedes-Benz New C-Class 220 CDI AT","Kolkata",2012,22000,"First",14.84,2143,170,5,20.9168341708543,14,1,0,1,0,12,0.576402847571189
"4940",5090,"Hyundai Verna CRDi 1.6 SX Option","Mumbai",2013,79225,"First",22,1582,126.2,5,15.57,5.5,1,0,0,1,11,0.915454545454546
"4941",5091,"Chevrolet Aveo 1.6 LT","Pune",2007,63000,"Third",14.2,1598,102,5,20.9168341708543,1.2,0,1,0,1,17,1.15981377475613
"4942",5092,"Maruti Swift VXI BSIV","Hyderabad",2014,61922,"First",20.4,1197,81.8,5,20.9168341708543,5.3,0,1,0,1,10,1.56168341708543
"4943",5093,"Hyundai Verna 1.6 CRDi S","Chennai",2015,85000,"First",23.9,1582,126.2,5,20.9168341708543,6.3,1,0,0,1,9,1.62409268565047
"4944",5094,"Mercedes-Benz GLC 220d Celebration Edition","Kochi",2017,26192,"First",17.9,2143,168,5,20.9168341708543,40.47,1,0,1,0,7,-2.79330940416368
"4945",5095,"Toyota Fortuner 4x2 Manual","Delhi",2013,65000,"First",13,2982,168.5,7,20.9168341708543,16.1,1,0,0,1,11,0.437894015532206
"4946",5096,"Audi Q5 2008-2012 2.0 TDI","Delhi",2014,44999,"First",12.8,1968,167.6,5,20.9168341708543,25,1,0,1,0,10,-0.408316582914573
"4947",5097,"BMW 3 Series 320d Dynamic","Mumbai",2008,81308,"Second",13.2,1995,170,5,20.9168341708543,7.95,1,0,1,0,16,0.810427135678392
"4948",5098,"Maruti Alto 800 2016-2019 LXI","Delhi",2016,35000,"First",24.7,796,47.3,5,20.9168341708543,2.65,0,1,0,1,8,2.28335427135678
"4949",5099,"Maruti Alto K10 2010-2014 VXI","Coimbatore",2012,65349,"First",20.92,998,67.1,5,20.9168341708543,2.81,0,1,0,1,12,1.50890284757119
"4950",5100,"Audi A4 1.8 TFSI Technology Edition","Hyderabad",2012,80000,"First",15.64,1798,167.62,5,20.9168341708543,17.5,0,1,1,0,12,0.284736180904523
"4951",5101,"Maruti Swift VXi BSIV","Mumbai",2012,61000,"First",16.1,1197,85,5,20.9168341708543,3.3,0,1,0,1,12,1.46806951423786
"4952",5102,"Maruti Wagon R VXI","Kochi",2019,31817,"First",22.5,998,67.04,5,5.12,5.34,0,1,0,1,5,-0.0439999999999999
"4953",5103,"Skoda Rapid 1.5 TDI Ambition","Hyderabad",2016,41000,"First",21.14,1498,103.52,5,20.9168341708543,8.5,1,0,0,1,8,1.55210427135678
"4954",5104,"Honda Jazz S","Kochi",2010,82606,"Second",16,1198,90,5,20.9168341708543,2.69,0,1,0,1,14,1.30191672648959
"4955",5105,"Mahindra XUV500 W10 2WD","Ahmedabad",2015,52000,"First",16,2179,140,7,20.9168341708543,11.5,1,0,0,1,9,1.0463149078727
"4956",5106,"Maruti Ritz VXi","Coimbatore",2011,50318,"First",18.5,1197,85.8,5,20.9168341708543,4.06,0,1,0,1,13,1.29667955160417
"4957",5107,"Mercedes-Benz GLE 250d","Hyderabad",2016,50000,"First",17.9,2143,201.15,5,79.43,49,1,0,1,0,8,3.80375
"4958",5108,"Skoda Rapid 1.6 TDI Ambition","Bangalore",2012,72000,"First",20.5,1598,103.5,5,20.9168341708543,4.6,1,0,0,1,12,1.35973618090452
"4959",5109,"Hyundai Grand i10 CRDi Magna","Delhi",2015,63776,"First",24,1120,70,5,20.9168341708543,3.96,1,0,0,1,9,1.88409268565047
"4960",5110,"Hyundai Elite i20 Petrol Asta","Mumbai",2015,28133,"First",18.6,1197,81.86,5,20.9168341708543,5.6,0,1,0,1,9,1.70187046342825
"4961",5111,"Tata Zest Quadrajet 1.3 75PS XE","Kolkata",2017,45000,"First",22.95,1248,74,5,7.94,3.75,1,0,0,1,7,0.598571428571429
"4962",5112,"Hyundai i20 Magna 1.4 CRDi","Jaipur",2015,55697,"First",22.54,1396,88.73,5,20.9168341708543,5.5,1,0,0,1,9,1.71298157453936
"4963",5113,"Skoda Rapid 1.6 TDI Elegance","Delhi",2012,62000,"Second",20.5,1598,103.5,5,20.9168341708543,3,1,0,0,1,12,1.49306951423786
"4964",5114,"Fiat Linea Emotion","Mumbai",2011,48000,"First",16,1368,90,5,20.9168341708543,3,0,1,0,1,13,1.37821801314264
"4965",5115,"Maruti Swift VXI BSIII W/ ABS","Pune",2010,90246,"First",16.1,1298,88.2,5,20.9168341708543,2.95,0,1,0,1,14,1.28334529791816
"4966",5116,"Tata Indica V2 2001-2011 eLS","Hyderabad",2015,80500,"First",25,1396,69,5,20.9168341708543,2.45,1,0,0,1,9,2.05187046342825
"4967",5117,"Mercedes-Benz New C-Class C 220 CDI Elegance AT","Pune",2012,119000,"First",14.84,2143,170,5,20.9168341708543,13.99,1,0,1,0,12,0.577236180904523
"4968",5118,"Mercedes-Benz GLE 350d","Bangalore",2016,28541,"First",11.57,2987,254.79,5,95.13,60.75,1,0,1,0,8,4.2975
"4969",5120,"Honda City V MT AVN","Chennai",2012,41000,"Second",16.8,1497,116.3,5,20.9168341708543,4.5,0,1,0,1,12,1.36806951423786
"4970",5121,"Hyundai i20 Magna","Mumbai",2010,58000,"Second",18.5,1197,80,5,20.9168341708543,2.5,0,1,0,1,14,1.31548815506102
"4971",5122,"Toyota Fortuner 4x2 Manual","Chennai",2015,99000,"First",13,2982,168.5,7,20.9168341708543,20.5,1,0,0,1,9,0.046314907872697
"4972",5123,"Hyundai Grand i10 Magna","Delhi",2014,31200,"First",18.9,1197,82,5,20.9168341708543,3.9,0,1,0,1,10,1.70168341708543
"4973",5124,"Volkswagen Jetta 2007-2011 2.0 TDI Comfortline","Chennai",2009,85000,"Second",15,1896,105,5,20.9168341708543,3.5,1,0,0,1,15,1.16112227805695
"4974",5125,"Ford EcoSport 1.5 Ti VCT AT Titanium","Hyderabad",2016,60924,"First",15.63,1499,110.4,5,20.9168341708543,8.3,0,1,1,0,8,1.57710427135678
"4975",5126,"Hyundai EON Magna Plus","Chennai",2012,45000,"First",21.1,814,55.2,5,20.9168341708543,2.5,0,1,0,1,12,1.53473618090452
"4976",5127,"Nissan Micra XV CVT","Kolkata",2011,44000,"First",19.15,1198,75.94,5,8.73,2.65,0,1,1,0,13,0.467692307692308
"4977",5128,"Honda Jazz 1.2 V CVT i VTEC","Kochi",2016,30534,"First",19,1199,88.7,5,20.9168341708543,7.42,0,1,1,0,8,1.68710427135678
"4978",5129,"Volkswagen Polo 1.2 MPI Trendline","Kochi",2016,46399,"First",16.47,1198,74,5,20.9168341708543,4.63,0,1,0,1,8,2.03585427135678
"4979",5130,"Maruti Alto LXi","Kolkata",2008,42000,"First",19.7,796,46.3,5,20.9168341708543,1.09,0,1,0,1,16,1.23917713567839
"4980",5131,"Hyundai Verna 1.6 SX","Delhi",2011,67000,"First",22.32,1582,126.32,5,20.9168341708543,3.8,1,0,0,1,13,1.31667955160417
"4981",5132,"Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde","Mumbai",2013,58000,"First",10,2148,170,5,20.9168341708543,15.75,1,0,1,0,11,0.469712197350388
"4982",5133,"Tata Zest Revotron 1.2 XT","Coimbatore",2015,27000,"First",17.57,1193,88.7,5,8.69,5.27,0,1,0,1,9,0.38
"4983",5134,"Honda Brio S Option MT","Mumbai",2012,39566,"Second",18.4,1198,86.8,5,20.9168341708543,2.75,0,1,0,1,12,1.51390284757119
"4984",5135,"Honda Jazz VX Diesel","Chennai",2016,14980,"First",27.3,1498,98.6,5,10.81,7.4,1,0,0,1,8,0.42625
"4985",5136,"Maruti Alto K10 VXI AGS","Jaipur",2017,18491,"First",24.07,998,67.1,5,20.9168341708543,3.9,0,1,1,0,7,2.43097631012204
"4986",5137,"Maruti Zen VXi - BS III","Jaipur",2000,90000,"Second",17.3,993,60,5,20.9168341708543,0.7,0,1,0,1,24,0.842368090452261
"4987",5138,"Hyundai i20 Sportz 1.4 CRDi","Pune",2015,118211,"First",22.54,1396,88.73,5,20.9168341708543,5.9,1,0,0,1,9,1.66853713009492
"4988",5139,"Maruti SX4 S Cross DDiS 320 Zeta","Coimbatore",2016,63316,"First",22.7,1598,118,5,20.9168341708543,9.58,1,0,0,1,8,1.41710427135678
"4989",5140,"Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance","Delhi",2014,42000,"First",14.21,2143,203,5,20.9168341708543,24.95,1,0,1,0,10,-0.403316582914573
"4990",5141,"Chevrolet Enjoy Petrol LS 7 Seater","Kochi",2015,25648,"First",13.7,1399,98.82,7,20.9168341708543,4.29,0,1,0,1,9,1.84742601898381
"4991",5142,"Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency","Delhi",2011,67612,"Second",14.21,2143,203,5,20.9168341708543,11.5,1,0,1,0,13,0.724371859296483
"4992",5143,"Mahindra XUV500 W4","Mumbai",2016,33000,"First",16,2179,140,7,20.9168341708543,9.65,1,0,0,1,8,1.40835427135678
"4993",5144,"Hyundai i10 Sportz","Mumbai",2015,20000,"First",20.36,1197,78.9,5,20.9168341708543,3.75,0,1,0,1,9,1.90742601898381
"4994",5145,"Hyundai Getz 1.3 GLS","Pune",2007,143000,"Second",14.2,1341,82.9,5,20.9168341708543,1.1,0,1,0,1,17,1.16569612769731
"4995",5146,"Audi Q7 3.0 TDI quattro","Coimbatore",2014,118218,"First",12.07,2967,241.4,7,20.9168341708543,31.41,1,0,1,0,10,-1.04931658291457
"4996",5147,"Mahindra Scorpio SLE BSIV","Pune",2012,99000,"Third",12.05,2179,120,8,20.9168341708543,6,1,0,0,1,12,1.24306951423786
"4997",5148,"Honda Jazz 1.2 SV i VTEC","Pune",2016,22700,"First",18.7,1199,88.7,5,20.9168341708543,5.55,0,1,0,1,8,1.92085427135678
"4998",5149,"Tata Safari Storme 2012-2015 EX","Jaipur",2017,28000,"First",14,2179,138.1,7,20.9168341708543,10.91,1,0,0,1,7,1.42954773869347
"4999",5150,"Mahindra XUV500 W6 2WD","Kolkata",2014,62000,"First",15.1,2179,140,7,20.9168341708543,7.25,1,0,0,1,10,1.36668341708543
"5000",5151,"Volkswagen Polo Diesel Comfortline 1.2L","Hyderabad",2012,107023,"First",22.07,1199,73.9,5,20.9168341708543,3.9,1,0,0,1,12,1.41806951423786
"5001",5152,"Maruti Swift Dzire ZDi","Delhi",2012,71082,"First",19.3,1248,73.9,5,20.9168341708543,3.95,1,0,0,1,12,1.41390284757119
"5002",5153,"Audi Q3 2.0 TDI","Mumbai",2013,60000,"First",15.73,1968,174.33,5,20.9168341708543,22,1,0,1,0,11,-0.0984696208314298
"5003",5154,"Maruti Celerio ZXI","Delhi",2014,21701,"First",23.1,998,67.04,5,20.9168341708543,3.38,0,1,0,1,10,1.75368341708543
"5004",5155,"Honda City V MT Exclusive","Mumbai",2011,56000,"First",16.8,1497,116.3,5,20.9168341708543,3.45,0,1,0,1,13,1.34360262852725
"5005",5156,"Hyundai i20 1.2 Spotz","Delhi",2016,32450,"First",18.6,1197,81.83,5,20.9168341708543,5.75,0,1,0,1,8,1.89585427135678
"5006",5157,"Renault KWID RXT","Jaipur",2016,12500,"First",25.17,799,53.3,5,20.9168341708543,2.75,0,1,0,1,8,2.27085427135678
"5007",5158,"Mercedes-Benz CLA 200 CDI Sport","Kochi",2019,20483,"First",17.9,2143,136,5,20.9168341708543,30.3,1,0,1,0,5,-1.87663316582915
"5008",5159,"Ford Ecosport 1.5 DV5 MT Titanium","Hyderabad",2014,45800,"First",22.7,1498,89.84,5,20.9168341708543,7.5,1,0,0,1,10,1.34168341708543
"5009",5160,"Hyundai i20 Asta 1.2","Coimbatore",2015,35441,"First",18.6,1197,81.83,5,20.9168341708543,6.87,0,1,0,1,9,1.56075935231714
"5010",5161,"Toyota Innova 2.5 ZX Diesel 7 Seater","Bangalore",2015,86398,"First",12.99,2494,100.6,7,20.9168341708543,15.2,1,0,0,1,9,0.635203796761586
"5011",5162,"Nissan Sunny 2011-2014 Diesel XL","Chennai",2012,150000,"First",21.64,1461,84.8,5,20.9168341708543,3.5,1,0,0,1,12,1.45140284757119
"5012",5163,"Maruti Swift VDI BSIV","Hyderabad",2014,89000,"First",25.2,1248,74,5,20.9168341708543,5.85,1,0,0,1,10,1.50668341708543
"5013",5164,"Maruti A-Star Vxi","Hyderabad",2010,68375,"First",19,998,66.1,5,20.9168341708543,2.5,0,1,0,1,14,1.31548815506102
"5014",5165,"Maruti Swift ZXI","Pune",2013,52000,"First",18.6,1197,85.8,5,20.9168341708543,3.95,0,1,0,1,11,1.54243947007766
"5015",5166,"Mercedes-Benz CLA 200 CDI Sport","Jaipur",2017,39000,"First",17.9,2143,136,5,42.4,27,1,0,1,0,7,2.2
"5016",5167,"Maruti Ertiga ZXI","Bangalore",2014,68000,"Second",16.02,1373,93.7,7,20.9168341708543,6.75,0,1,0,1,10,1.41668341708543
"5017",5168,"Maruti Wagon R LXI","Jaipur",2007,71000,"Second",18.9,998,67.1,5,20.9168341708543,1.5,0,1,0,1,17,1.1421667159326
"5018",5169,"Volkswagen Polo Diesel Trendline 1.2L","Hyderabad",2012,72003,"First",22.07,1199,73.9,5,20.9168341708543,3.9,1,0,0,1,12,1.41806951423786
"5019",5170,"Ford Ecosport 1.5 DV5 MT Titanium Optional","Hyderabad",2014,135670,"First",22.7,1498,89.84,5,20.9168341708543,6.55,1,0,0,1,10,1.43668341708543
"5020",5171,"Honda City i DTEC VX","Kochi",2017,65850,"First",25.1,1498,98.6,5,20.9168341708543,9.44,1,0,0,1,7,1.63954773869347
"5021",5172,"Toyota Corolla Altis 1.8 GL","Coimbatore",2015,53920,"First",14.28,1798,138.03,5,23.37,10.77,0,1,0,1,9,1.4
"5022",5173,"Mahindra XUV500 W8 2WD","Ahmedabad",2014,58000,"First",15.1,2179,140,7,20.9168341708543,7.5,1,0,0,1,10,1.34168341708543
"5023",5174,"Maruti Alto 800 2016-2019 VXI","Kolkata",2016,4000,"First",24.7,796,47.3,5,20.9168341708543,3,0,1,0,1,8,2.23960427135678
"5024",5175,"BMW 5 Series 530d M Sport","Chennai",2010,58000,"First",18.59,2993,265,5,79.78,11.75,1,0,1,0,14,4.85928571428571
"5025",5176,"Hyundai EON D Lite Plus","Kochi",2016,29832,"First",21.1,814,55.2,5,20.9168341708543,3.29,0,1,0,1,8,2.20335427135678
"5026",5177,"Maruti Swift Dzire VDI","Chennai",2016,71156,"First",26.59,1248,74,5,20.9168341708543,6.5,1,0,0,1,8,1.80210427135678
"5027",5179,"Audi A4 2.0 TDI","Hyderabad",2011,54000,"First",16.55,1968,147.51,5,20.9168341708543,18,1,0,1,0,13,0.224371859296483
"5028",5180,"Skoda Superb Elegance 1.8 TSI AT","Bangalore",2009,75000,"Second",13.7,1798,157.75,5,20.9168341708543,4.95,0,1,1,0,15,1.06445561139028
"5029",5181,"Tata Zest Revotron 1.2T XM","Kochi",2015,39208,"First",17.57,1193,88.7,5,7.63,4.52,0,1,0,1,9,0.345555555555556
"5030",5182,"Force One LX ABS 7 Seating","Kolkata",2014,41000,"First",17,2149,139.07,7,20.9168341708543,8,1,0,0,1,10,1.29168341708543
"5031",5183,"Honda City i-VTEC VX","Coimbatore",2013,38622,"First",17.4,1497,117.3,5,12.68,6.26,0,1,0,1,11,0.583636363636364
"5032",5184,"Nissan Sunny 2011-2014 XV","Chennai",2016,18000,"First",16.95,1498,97.7,5,20.9168341708543,7.5,0,1,0,1,8,1.67710427135678
"5034",5186,"Volkswagen Vento Petrol Highline AT","Mumbai",2011,45000,"First",14.4,1598,103.6,5,20.9168341708543,3.35,0,1,1,0,13,1.35129493621956
"5035",5187,"Hyundai Verna 1.6 SX VTVT AT","Mumbai",2014,48656,"First",15.74,1591,121.3,5,20.9168341708543,5.5,0,1,1,0,10,1.54168341708543
"5036",5188,"Hyundai Verna CRDi 1.6 AT SX Plus","Bangalore",2012,79000,"First",22,1582,126.2,5,16.6,5.25,1,0,1,0,12,0.945833333333333
"5037",5189,"Audi A4 2.0 TDI Multitronic","Bangalore",2012,88000,"First",16.55,1968,140,5,20.9168341708543,16.25,1,0,1,0,12,0.388902847571189
"5038",5190,"Maruti SX4 Vxi BSIV","Delhi",2009,92000,"First",15.5,1586,103.3,5,20.9168341708543,2.7,0,1,0,1,15,1.21445561139028
"5039",5191,"Ford Endeavour 2.2 Titanium AT 4X2","Chennai",2019,9000,"First",12.62,2198,158,7,20.9168341708543,32.9,1,0,1,0,5,-2.39663316582915
"5040",5192,"Maruti Swift LXI BSIV","Coimbatore",2008,50121,"First",20.4,1197,83.11,5,20.9168341708543,3.41,0,1,0,1,16,1.09417713567839
"5041",5193,"Hyundai Grand i10 CRDi Magna","Hyderabad",2014,79000,"First",24,1120,70,5,20.9168341708543,4.15,1,0,0,1,10,1.67668341708543
"5042",5194,"Volkswagen Polo 1.5 TDI Highline","Hyderabad",2014,46000,"Second",20.14,1498,88.8,5,20.9168341708543,5.9,1,0,0,1,10,1.50168341708543
"5043",5195,"Mercedes-Benz E-Class 230","Pune",2012,100000,"First",10,2496,157.7,5,20.9168341708543,11.5,0,1,1,0,12,0.784736180904523
"5044",5196,"Hyundai i20 Asta 1.2","Kolkata",2015,41000,"First",18.6,1197,81.83,5,20.9168341708543,4.75,0,1,0,1,9,1.7963149078727
"5045",5197,"Maruti Alto K10 VXI AGS","Chennai",2015,25000,"First",24.07,998,67.1,5,20.9168341708543,3.5,0,1,1,0,9,1.93520379676159
"5046",5198,"Maruti Ertiga VDI","Pune",2014,71899,"First",20.77,1248,88.76,7,20.9168341708543,7.25,1,0,0,1,10,1.36668341708543
"5047",5199,"Maruti Celerio VXI AT","Mumbai",2016,7100,"First",23.1,998,67.04,5,20.9168341708543,4.35,0,1,1,0,8,2.07085427135678
"5048",5200,"Renault KWID Climber 1.0 AMT","Coimbatore",2018,38171,"Second",22.5,999,67,5,5.72,4.99,0,1,1,0,6,0.121666666666667
"5049",5201,"Mahindra Scorpio SLE BSIV","Bangalore",2013,70359,"First",12.05,2179,120,8,20.9168341708543,7.65,1,0,0,1,11,1.20607583371402
"5050",5202,"Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV","Chennai",2011,200000,"First",12.8,2494,102,7,20.9168341708543,9,1,0,0,1,13,0.916679551604175
